file,seed,result,objective,time,steps,intervals,cplex_10_objective,cplex_10_time,cplex_10_relative_objective,cplex_10_relative_time,cplex_100_objective,cplex_100_time,cplex_100_relative_objective,cplex_100_relative_time
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.9_nz0.4_seed1003_data.dat,1003,0,13681379.523260463,1.2875940799713135,285,92,11699596.595541436,0.8706459999084473,0.14485256580666364,0.6761804931006242,13470769.873245087,12.934401750564575,0.015393889896651686,10.045403246070176
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.9_nz0.4_seed1004_data.dat,1004,0,10429444.039552672,0.6372952461242676,175,72,8878994.404161464,1.0511877536773682,0.14866081351136984,1.6494517416695036,10258429.414907672,12.333010911941528,0.016397290593481655,19.35211503136913
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.9_nz0.4_seed1005_data.dat,1005,0,11385756.319045193,0.37000513076782227,101,64,9652613.793269493,0.880643367767334,0.1522202370409629,2.3800842056969653,11197711.550766127,13.011170387268066,0.016515790695829303,35.16483774229758
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.9_nz0.4_seed1006_data.dat,1006,0,11903384.819111224,0.8686730861663818,205,74,10185051.642998628,0.8337700366973877,0.14435668528112802,0.959820270680852,11721187.31334207,11.771486759185791,0.015306361050902996,13.551112549296978
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.9_nz0.4_seed1007_data.dat,1007,0,12722979.318085738,0.7789747714996338,185,84,10864920.950184498,0.8347663879394531,0.1460395652188168,1.0716218528263923,12521240.7999851,11.959149599075317,0.015856232495313916,15.352422230635668
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.9_nz0.4_seed1008_data.dat,1008,0,11967316.156486098,0.6961376667022705,179,79,10242591.514082558,0.8846344947814941,0.14411958536490788,1.2707752174539946,11782246.309801666,12.161441564559937,0.015464607457882418,17.469880091636007
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.9_nz0.4_seed1009_data.dat,1009,0,13514462.057551414,0.6941413879394531,170,89,11616654.07268488,0.8367669582366943,0.14042793392624192,1.2054704888302696,13308790.957919572,13.392237424850464,0.015218593145327626,19.293241488747835
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.9_nz0.6_seed1000_data.dat,1000,0,11502493.13866735,0.5385260581970215,134,78,9818621.976189846,1.0282495021820068,0.1463918423751908,1.909377432216694,11320852.760572378,15.147515535354614,0.015791391996954274,28.127729948794506
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.9_nz0.6_seed1001_data.dat,1001,0,11760564.521558557,0.3201420307159424,99,65,10087438.820984628,1.0471992492675781,0.14226576432677904,3.271045813402563,11578209.55309214,16.29139542579651,0.015505630544531853,50.88802426024354
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.9_nz0.6_seed1002_data.dat,1002,0,11834131.595988318,0.7619616985321045,159,89,10140396.73718701,1.1759777069091797,0.14312286837975272,1.5433554064130313,11648305.603646763,14.75464391708374,0.0157025457114698,19.364023080829526
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.9_nz0.6_seed1003_data.dat,1003,0,13813778.410184294,0.9225523471832275,223,84,11816642.307072964,1.294511318206787,0.1445756579994746,1.4031846779851995,13601497.51205832,20.077497959136963,0.015367330488627866,21.7629904909335
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.9_nz0.6_seed1004_data.dat,1004,0,10503276.478317752,0.35503101348876953,99,75,8938236.00330777,1.1638870239257812,0.14900497746972063,3.278268601068559,10330711.583394997,16.507858991622925,0.01642962510593593,46.49694918031466
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.9_nz0.6_seed1005_data.dat,1005,0,11488487.260022417,0.3061814308166504,91,66,9743575.67736452,1.0661487579345703,0.15188349372417648,3.4820817026392716,11299078.361708678,15.041742086410522,0.0164868440924196,49.12689200743176
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.9_nz0.6_seed1006_data.dat,1006,0,12029866.956651064,0.7141392230987549,190,70,10291123.117993705,1.0382211208343506,0.1445355833878149,1.4538077271954855,11845044.476410057,14.555056810379028,0.015363634602693734,20.381259479380645
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.9_nz0.6_seed1007_data.dat,1007,0,12889169.684896965,0.6991300582885742,169,80,11021391.60090617,1.083113670349121,0.14491065985261908,1.549230586652953,12685610.95248976,14.458483219146729,0.015793005863343326,20.680677432951708
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.9_nz0.6_seed1008_data.dat,1008,0,12067868.908906033,0.5634806156158447,137,81,10330415.24521958,1.1389744281768799,0.14397352811847494,2.0213196277072654,11881365.987218507,14.23499608039856,0.015454503450057227,25.262618954230945
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.9_nz0.6_seed1009_data.dat,1009,0,13569001.682037035,0.7210705280303955,166,85,11664674.137348725,1.107043981552124,0.14034396850354175,1.535278365316102,13362550.504169423,16.854931831359863,0.015214912836286018,23.37487274289121
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.2_seed1000_data.dat,1000,0,8985904.232565068,0.7559819221496582,170,79,7700374.699288422,0.7090785503387451,0.14306067592150212,0.9379570192928134,8843084.164067874,10.541808605194092,0.01589378929497286,13.944524725165557
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.2_seed1001_data.dat,1001,0,9469293.74325648,0.38796257972717285,112,60,8173605.720249524,0.7509875297546387,0.1368304815688788,1.9357215592358317,9323014.62530983,9.5095374584198,0.015447732630622118,24.511481146215694
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.2_seed1002_data.dat,1002,0,9664865.384102685,0.7011172771453857,168,71,8357314.863157771,0.5905547142028809,0.13528905669970814,0.8423051798228924,9515189.671003066,8.733770370483398,0.015486580221367017,12.456932178369836
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.2_seed1003_data.dat,1003,0,11210113.98172319,0.8517389297485352,211,82,9625568.730653636,0.6652283668518066,0.14134961104347138,0.7810237898227884,11036398.437833443,8.967990159988403,0.015496322711166848,10.529036359340868
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.2_seed1004_data.dat,1004,0,8760986.675763045,0.37200498580932617,115,63,7520273.495690536,0.6771888732910156,0.14161797363588022,1.8203757990440312,8619885.944340587,9.132747650146484,0.016105575392873037,24.550067871476163
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.2_seed1005_data.dat,1005,0,9412078.834628467,0.6353127956390381,176,59,8030958.871714462,0.7011256217956543,0.14673909846915592,1.1035912177566287,9257423.934529532,8.9171621799469,0.01643153471366346,14.035861139830262
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.2_seed1006_data.dat,1006,0,9817760.164108593,0.8337690830230713,211,73,8440320.699989866,0.7948729991912842,0.14030078562667675,0.9533490931436819,9669199.852229416,9.878717184066772,0.015131792730309096,11.848265167435356
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.2_seed1007_data.dat,1007,0,10483952.591757588,0.7221028804779053,204,72,8994992.814352585,0.5963928699493408,0.1420227499479169,0.8259112185712838,10317501.95393462,9.533483982086182,0.01587670645838586,13.202390185421626
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.2_seed1008_data.dat,1008,0,9670856.359701596,0.44281601905822754,122,76,8334826.91829144,0.6542725563049316,0.13815006569401475,1.4775268466945386,9522632.011313446,10.15785264968872,0.015326910345375448,22.939216768382146
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.2_seed1009_data.dat,1009,0,11421827.01621043,0.43483662605285645,133,73,9883421.538313115,0.6702072620391846,0.1346899647240264,1.5412852135360782,11248177.929243535,10.293474674224854,0.015203267106080585,23.6720507369902
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.4_seed1000_data.dat,1000,0,9685912.524391036,0.47670865058898926,125,74,8322210.471197847,0.8816583156585693,0.1407923156191137,1.8494699321467136,9533376.042945068,12.952362060546875,0.015748281957105356,27.17039442129654
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.4_seed1001_data.dat,1001,0,10203369.28640217,0.3391108512878418,100,58,8809593.611443944,0.893625020980835,0.13659955215143324,2.63520031160051,10045928.575456548,12.252389430999756,0.015430266858560072,36.130927053701875
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.4_seed1002_data.dat,1002,0,10135777.015985373,0.6252951622009277,165,73,8771053.800318127,0.8168280124664307,0.13464416329551337,1.3063079036008234,9979118.696235467,11.107424259185791,0.01545597535372346,17.76348983748672
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.4_seed1003_data.dat,1003,0,11708091.926238712,0.759016752243042,183,79,10064476.836960051,0.8746473789215088,0.14038283092014303,1.1523426542783883,11528216.281846065,12.649173498153687,0.01536336112885585,16.66520990580632
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.4_seed1004_data.dat,1004,0,9165487.856426861,0.460768461227417,122,69,7862048.555702219,0.9853341579437256,0.1422116663228862,2.138458338313663,9016813.275676154,12.541451215744019,0.016221131169407047,27.218553939945245
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.4_seed1005_data.dat,1005,0,9964341.521677192,0.3231360912322998,104,58,8499872.39763587,0.86269211769104,0.14697098858518692,2.6697485706443667,9800831.182185076,12.308242559432983,0.016409547900019604,38.08996547706796
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.4_seed1006_data.dat,1006,0,10392311.264676929,0.7669968605041504,190,71,8946686.975422263,0.8367624282836914,0.13910517616695023,1.0909593915856237,10235166.286648266,15.411759376525879,0.015121273220788942,20.093640756750506
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.4_seed1007_data.dat,1007,0,11306494.19945234,0.7749254703521729,171,79,9716312.690194853,0.8297936916351318,0.14064319860832836,1.070804513959289,11128502.900126915,11.665806293487549,0.01574239513907385,15.054100993978045
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.4_seed1008_data.dat,1008,0,10152418.728561949,0.4597635269165039,116,77,8757912.571390204,0.9295144081115723,0.13735703721996417,2.021722806821034,9997118.500208924,12.305131435394287,0.01529686988935129,26.76404437281294
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.4_seed1009_data.dat,1009,0,11702231.988307564,0.966437578201294,209,87,10130956.578129238,0.8467357158660889,0.13427142888196766,0.8761411341661706,11525046.127744712,13.420410394668579,0.01514120218603504,13.886474095560589
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.6_seed1000_data.dat,1000,0,9794285.777615767,0.7379932403564453,168,84,8423102.234852728,1.0781171321868896,0.13999831880511332,1.4608767035131203,9640624.864878371,15.490553140640259,0.015688832879328284,20.990101661579494
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.6_seed1001_data.dat,1001,0,10400894.223996967,0.5954070091247559,173,59,8976939.065860253,1.1977968215942383,0.136906993520938,2.011727781564062,10240455.551301062,15.354926824569702,0.01542546912223571,25.78895879499527
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.6_seed1002_data.dat,1002,0,10247953.84035096,0.6652259826660156,169,76,8868617.8631248,1.0312516689300537,0.134596232449357,1.550227585514809,10089549.819658913,15.322076082229614,0.01545713643521075,23.03288879490782
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.6_seed1003_data.dat,1003,0,11853965.31960043,1.1000347137451172,256,78,10196076.369573168,1.195777416229248,0.13985943988598953,1.0870360737600457,11672222.228497734,15.961320638656616,0.015331839279315628,14.509833589083375
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.6_seed1004_data.dat,1004,0,9258118.493758596,0.6173489093780518,158,70,7938301.944101305,1.1728639602661133,0.14255775085910297,1.8998396894354528,9107640.18239417,16.069032430648804,0.01625366012174859,26.029093413054788
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.6_seed1005_data.dat,1005,0,10088309.389766276,0.2592751979827881,84,58,8608326.122220876,1.0970690250396729,0.14670280325132734,4.23129182264669,9923084.040544398,15.586328744888306,0.016377902663203877,60.115000841395556
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.6_seed1006_data.dat,1006,0,10530937.732091574,0.9763696193695068,265,65,9066289.333389005,1.0541558265686035,0.1390805297650993,1.07966881154017,10371023.082481556,18.32396936416626,0.015185224115674013,18.767451383830448
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.6_seed1007_data.dat,1007,0,11499357.266551845,0.5525481700897217,138,76,9892146.307739772,1.0371904373168945,0.13976528614229283,1.8771041032467406,11318864.219430815,14.532212972640991,0.015695924818861753,26.300354899883715
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.6_seed1008_data.dat,1008,0,10278760.99772662,0.4866969585418701,119,74,8867227.928579282,1.056152582168579,0.13732521550598653,2.170041467554639,10121548.306098927,15.12661600112915,0.01529490681439753,31.080153133580392
MCQN_K200_I40_T500_alpr1000_cs2_ar0.1_sr0.99_nz0.6_seed1009_data.dat,1009,0,11788945.265133493,0.581444263458252,141,81,10208762.227079637,1.0741798877716064,0.13403939050657404,1.8474339765306382,11610613.947188962,16.11909532546997,0.015126995158078804,27.722511577633497
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.2_seed1000_data.dat,1000,0,12969003.40619326,0.3839411735534668,91,75,10979557.861594712,0.6242969036102295,0.1534000325459473,1.626022283133151,12760525.767845446,9.314094066619873,0.01607507005883403,24.25916965460026
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.2_seed1001_data.dat,1001,0,12749908.96543707,0.5904219150543213,144,71,10867712.93312308,0.6771893501281738,0.14762427225294839,1.146958357847997,12549954.961429011,10.881901264190674,0.01568277895552833,18.430720450458708
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.2_seed1002_data.dat,1002,0,13485832.514048971,0.8358054161071777,196,85,11446032.892428271,0.6183574199676514,0.15125500183216145,0.7398341863441067,13270555.493126445,9.080699682235718,0.015963198467596286,10.864609761120851
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.2_seed1003_data.dat,1003,0,15687976.958552916,0.7629671096801758,161,86,13329877.517630674,0.6294746398925781,0.15031252577386223,0.8250350924778976,15442992.775063999,9.955358028411865,0.015616046870552923,13.04821387724695
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.2_seed1004_data.dat,1004,0,11695457.327581868,0.5854392051696777,155,71,9893102.262957,0.6572418212890625,0.15410727551237366,1.122647433730671,11502064.984781297,13.35526156425476,0.016535680254630633,22.81237991293051
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.2_seed1005_data.dat,1005,0,12681765.704300843,0.6702182292938232,172,66,10689860.218299063,0.6841704845428467,0.15706846605171498,1.0208174809923094,12469962.000398692,15.067950248718262,0.016701436443532558,22.48215519979908
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.2_seed1006_data.dat,1006,0,13367831.724796273,0.623333215713501,185,70,11366827.326988496,0.7549817562103271,0.14968803011606374,1.2112009069597456,13160184.517218933,15.092646598815918,0.015533349899383542,24.212806599019526
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.2_seed1007_data.dat,1007,0,13925008.65159364,0.7499947547912598,164,82,11800201.620715257,0.6253268718719482,0.15258927904760844,0.8337749935944427,13700322.290102128,11.95204472541809,0.01613545579131819,15.936171085282604
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.2_seed1008_data.dat,1008,0,13935220.701870538,0.843742847442627,186,96,11817245.519238297,0.6732008457183838,0.1519872004860277,0.7978744326649362,13714584.376179263,12.851638317108154,0.015832998300605246,15.231700459519502
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.2_seed1009_data.dat,1009,0,15640239.382168846,0.5455455780029297,132,85,13350765.446583329,0.6163511276245117,0.1463835609956012,1.1297885135111512,15398623.836760899,13.406166076660156,0.015448327835915904,24.573869933536812
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.4_seed1000_data.dat,1000,0,13436035.207769353,0.5066428184509277,122,81,11392432.173627242,1.057185411453247,0.15209866620179754,2.086648370316619,13220842.09479199,12.36095142364502,0.016016117079905263,24.397763026502414
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.4_seed1001_data.dat,1001,0,13228592.73331694,0.2822434902191162,82,68,11279991.53677275,0.8776452541351318,0.14730222902973872,3.109532317127254,13020936.904908847,12.717010736465454,0.01569749954468699,45.056878819748015
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.4_seed1002_data.dat,1002,0,13773995.011117533,1.0701539516448975,239,98,11708846.22448741,0.840752363204956,0.1499309956888513,0.7856368346934234,13554831.785532888,11.383541345596313,0.01591137686689661,10.637293193282197
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.4_seed1003_data.dat,1003,0,15976479.39337504,1.6397044658660889,327,104,13590646.88839242,0.861854076385498,0.14933405828895888,0.5256154961621504,15728422.466719508,13.26353669166565,0.015526382286600176,8.088980037423923
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.4_seed1004_data.dat,1004,0,11944387.933283657,0.5594892501831055,150,70,10102452.032572892,1.0452065467834473,0.15420931662627227,1.868144109009029,11745863.689204775,11.876245498657227,0.016620713023367564,21.22694134832878
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.4_seed1005_data.dat,1005,0,13083987.182187289,0.3819749355316162,96,70,11032537.746364364,0.9654054641723633,0.15679084725914397,2.527405267648658,12865985.756040838,12.901512622833252,0.0166616967068908,33.77580941240944
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.4_seed1006_data.dat,1006,0,13748204.451455917,0.6991126537322998,197,70,11699212.188225865,0.8108325004577637,0.14903708120321604,1.1598023524950287,13534719.218829049,11.86536455154419,0.015528226495370499,16.97203517659059
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.4_seed1007_data.dat,1007,0,14472867.05655367,0.6183149814605713,145,86,12294104.136433383,0.9584372043609619,0.15054121008689073,1.5500792202979794,14241189.177094825,11.862260580062866,0.016007739071570843,19.184818313866618
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.4_seed1008_data.dat,1008,0,14120024.237689972,0.7270567417144775,160,97,11997846.521861881,0.8816423416137695,0.1502956142358066,1.212618343287434,13897472.017425505,12.018840789794922,0.015761461631943762,16.53081540988563
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.4_seed1009_data.dat,1009,0,15702441.76306966,0.42685723304748535,116,80,13412031.376785133,0.8776531219482422,0.14586332628033105,2.0560811765619267,15460495.83614437,14.21802806854248,0.015408172217796052,33.30862632228328
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.6_seed1000_data.dat,1000,0,13512613.913102714,0.5944108963012695,150,79,11460730.283389933,1.0611615180969238,0.15184949728513594,1.7852322773691007,13296666.145227613,15.90753173828125,0.015981198698033126,26.76184410021098
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.6_seed1001_data.dat,1001,0,13359378.35586536,0.37898731231689453,100,70,11390413.145150743,1.2606041431427002,0.14738449336979462,3.3262436555887436,13149795.722655768,15.498547315597534,0.01568805281404248,40.89463370382766
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.6_seed1002_data.dat,1002,0,13831461.224372756,0.9125785827636719,196,92,11759110.812902376,1.1110641956329346,0.1498287402793452,1.21749974919219,13611306.363695938,14.894153833389282,0.015916963298778394,16.320954835783585
MCQN_K200_I40_T500_alpr1000_cs2_ar0.2_sr0.8_nz0.6_seed1003_data.dat,1003,0,16082825.645120572,1.189816951751709,242,97,13684202.118964098,1.3194870948791504,0.1491419218913314,1.1089832708607272,15833365.919513125,16.792107105255127,0.01551093888051518,14.113185293362086
